Molecule ChEMBL ID,Molecule Name,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,IC50
CHEMBL4563390,,481.61,1,5.95,11,S=c1[nH]nc(CSc2nnc(-c3cc4ccccc4[nH]3)n2-c2ccccc2)n1-c1ccccc1,8080
CHEMBL421646,BENZOYLENUREA,162.15,0,0.22,Benzoylenurea,O=c1[nH]c(=O)c2ccccc2[nH]1,8100
CHEMBL3291329,,352.44,0,1.76,27e,Cn1c(C(=O)NCCN2CCCC2)cc2c1-c1ccccc1C(=O)NC2,8167
CHEMBL4098188,,463.5,0,4.29,13,O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1ccc(C(=O)Nc2cccc3cccnc23)cc1,8200
CHEMBL3943283,,424.5,0,1.36,BDBM191214,Cc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,8300
CHEMBL4098188,,463.5,0,4.29,13,O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1ccc(C(=O)Nc2cccc3cccnc23)cc1,8317.64
CHEMBL250023,,385.51,0,4.74,(trans)-12a,O=c1[nH]c([C@H]2CC[C@H](N3CC=C(c4ccccc4)CC3)CC2)nc2ccccc12,8400
CHEMBL3290457,,177.2,0,1.11,(S)-(+)-13a,C[C@H]1Cc2cccc(C(N)=O)c2O1,8440
CHEMBL124815,CHLORTHENOXAZINE,211.65,0,1.76,45 (Chlorthenoxazin),O=C1NC(CCCl)Oc2ccccc21,8500
CHEMBL2323542,,462.55,0,0.58,19,O=C(CCN1CCc2cccc3c2C1CNC3=O)NCC(=O)N1CCN(c2ccccn2)CC1,8520
CHEMBL1767064,,217.22,0,1.55,27,O=C(O)CCc1cccc2c(=O)[nH]ccc12,8600
CHEMBL370171,,352.48,0,2.06,10e,O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2CCNCC12,8600
CHEMBL2323540,,491.59,0,1.19,16,COc1ccc(N2CCN(C(=O)CNC(=O)CCN3CCc4cccc5c4C3CNC5=O)CC2)cc1,8720
CHEMBL2323535,,340.43,0,0.01,10,O=C1NCC2c3c(cccc31)CCN2CC(=O)N1C[C@H]2CNC[C@H]2C1,8800
CHEMBL4458937,,541.38,2,6.53,Naphthacemycin G,COc1cc(O)c(Cl)c(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(cc(O)c(Cl)c1O)C3(C)C,8840
CHEMBL2377256,,202.26,0,2.27,"D07, 2139SI0007",CCCCc1nc2ccccc2c(=O)[nH]1,8886
CHEMBL2321894,,505.62,1,1.58,17,COc1ccc(N2CCN(C(=O)CNC(=O)CCCN3CCc4cccc5c4C3CNC5=O)CC2)cc1,8890
CHEMBL3414763,,248.24,0,0.75,"11, ME0380",C/C(=C/C(=O)O)C(=O)Nc1cccc(C(N)=O)c1,8900
CHEMBL3414763,,248.24,0,0.75,"11, ME0380",C/C(=C/C(=O)O)C(=O)Nc1cccc(C(N)=O)c1,8912.51
CHEMBL2323541,,479.56,0,1.32,18,O=C(CCN1CCc2cccc3c2C1CNC3=O)NCC(=O)N1CCN(c2ccccc2F)CC1,8960
CHEMBL81977,3-AMINOBENZAMIDE,136.15,0,0.37,3-AB,NC(=O)c1cccc(N)c1,9005
CHEMBL1949843,,164.14,0,1.06,4,O=c1[nH]cnc2ccc(F)cc12,9010
CHEMBL3092539,,322.37,0,2.13,"5d, ME0355",C[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccn1,9100
CHEMBL419424,,137.14,0,0.49,11,NC(=O)c1cccc(O)c1,9100
CHEMBL3925030,,444.92,0,1.71,BDBM191141,O=C(CN1CCC(C(=O)c2ccc(Cl)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,9100
CHEMBL3929005,,466.54,0,1.55,BDBM185794,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5c(c(=O)[nH]4)COCC5)C3=O)CC2)cc1,9300
CHEMBL516766,,344.44,0,3.69,9,COc1cc(/C=C/C(=O)Nc2nc3c(s2)CCCC3)cc(OC)c1,9332
CHEMBL2323537,,354.45,0,0.54,12,O=C1NCC2c3c(cccc31)CCN2CC(=O)N1CC2CCCNC2C1,9350
CHEMBL2323536,,340.43,0,0.15,11,O=C1NCC2c3c(cccc31)CCN2CC(=O)N1CCC2CNCC21,9380
CHEMBL3414766,,264.28,0,1.22,"14, ME0376",CC(C)(CC(=O)Nc1cccc(C(N)=O)c1)C(=O)O,9400
CHEMBL3290451,,163.18,0,0.72,3,NC(=O)c1cccc2c1OCC2,9450
CHEMBL253786,,254.24,0,2.87,4,O=c1cc(-c2cccc(O)c2)oc2cc(O)ccc12,9500
CHEMBL266540,QUINAZOLINONE,146.15,0,0.92,21,O=c1[nH]cnc2ccccc12,9500
CHEMBL253786,,254.24,0,2.87,4,O=c1cc(-c2cccc(O)c2)oc2cc(O)ccc12,9549.93
CHEMBL3414766,,264.28,0,1.22,"14, ME0376",CC(C)(CC(=O)Nc1cccc(C(N)=O)c1)C(=O)O,9549.93
CHEMBL587486,,285.31,0,3.32,"3, 7312190044",N#Cc1c(-c2ccccc2)cn2c1[nH]c(=O)c1ccccc12,9570
CHEMBL3414771,,247.25,0,0.03,"19, ME0454",CNC(=O)/C=C\C(=O)Nc1cccc(C(N)=O)c1,9700
CHEMBL497774,,279.34,0,2.9,30,Cc1nn(-c2ccccc2)c2[nH]c(=O)c3c(c12)CCCC3,9720
CHEMBL3414771,,247.25,0,0.03,"19, ME0454",CNC(=O)/C=C\C(=O)Nc1cccc(C(N)=O)c1,9772.37
CHEMBL3605997,,363.46,0,2.71,13h,Cc1cccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)c1,9900
CHEMBL53738,,240.23,0,3.6,9,O=c1cc(-c2ccc(F)cc2)oc2ccccc12,9900
CHEMBL522908,,283.36,0,2.77,20,Cc1nn(-c2ccccc2)c2[nH]c(=O)c3c(c12)CSC3,10000
CHEMBL202426,,262.31,0,3.05,11,O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)CCC3,10000
CHEMBL3290479,,297.27,0,1.81,61,NC(=O)c1cccc2c1O/C(=C\c1cc(O)ccc1O)C2=O,10000
CHEMBL3290473,,281.27,0,2.11,55,NC(=O)c1cccc2c1O/C(=C\c1ccccc1O)C2=O,10000
CHEMBL383830,,306.37,0,3.72,9,CCCc1c2c(c3c([nH]c4ccccc43)c1CC)C(=O)NC2=O,10000
CHEMBL3827770,,270.26,0,2.74,20f,COc1cccc2c(=O)[nH]c(-c3ccc(F)cc3)nc12,10000
CHEMBL201728,,293.35,0,3.43,13,O=C1NC(=O)c2c1c1c(c3sc4ccccc4c23)CCC1,10000
CHEMBL498585,,327.39,0,3.87,26,O=c1[nH]c2c(c(-c3ccccc3)nn2-c2ccccc2)c2c1CCC2,10000
CHEMBL447363,,221.28,0,1.32,5,Cc1nn(C)c2[nH]c3c(c(=O)c12)CSC3,10000
CHEMBL381303,,290.32,0,3.08,2,O=C1NC(=O)c2c1c1c(c3[nH]c4ccccc4c23)CCCC1,10000
CHEMBL202426,,262.31,0,3.05,8,O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)CCC3,10000
CHEMBL202537,,278.27,0,2.14,4,O=C1NC(=O)c2c1c1c(c3[nH]c4ccccc4c23)CCO1,10000
CHEMBL3290478,,297.27,0,1.81,60,NC(=O)c1cccc2c1O/C(=C\c1cc(O)cc(O)c1)C2=O,10000
CHEMBL3290481,,392.46,0,3.27,63,NC(=O)c1cccc2c1O/C(=C\c1cccc(OCCN3CCCCC3)c1)C2=O,10000
CHEMBL497775,,341.41,0,4.26,31,O=c1[nH]c2c(c(-c3ccccc3)nn2-c2ccccc2)c2c1CCCC2,10000
CHEMBL516456,,371.41,0,1.59,12,NC(=O)c1ccccc1OCCc1ccc(F)c(C(=O)N2CCNCC2)c1,10000
CHEMBL479355,,393.37,0,1.83,21,NC(=O)c1c(F)ccc(F)c1OCc1ccc(F)c(C(=O)N2CCNCC2)c1,10000
CHEMBL496112,,265.32,0,2.51,25,Cc1nn(-c2ccccc2)c2[nH]c(=O)c3c(c12)CCC3,10000
CHEMBL421087,,286.29,0,3.36,3,O=C1NC(=O)c2c1c1ccccc1c1[nH]c3ccccc3c21,10000
CHEMBL370869,,236.23,0,2.2,5,O=C1NC(=O)c2c1ccc1[nH]c3ccccc3c21,10000
CHEMBL1089020,,463.65,0,4.47,12j,CN(C)c1ccc(CCN2CCC(Oc3ccc4[nH]c(=O)c5c(c4c3)CCSC5)CC2)cc1,10000
CHEMBL2322616,,552.65,1,3.51,R-24,O=C(CN1CCc2cccc3c2C1CNC3=O)N[C@H](Cc1ccccc1)C(=O)N1CC=C(c2ccc(F)cc2)CC1,10000
CHEMBL381460,,277.28,0,2.96,12,O=C1NC(=O)c2c1c1c(c3oc4ccccc4c23)CCC1,10000
CHEMBL497382,,217.27,0,1.45,16,Cc1nn(C)c2[nH]c3c(c(=O)c12)CCCC3,10000
CHEMBL194404,,379.55,0,4.28,10i,CC1(C)CCC2N=C(CCCN3CC=C(c4ccccc4)CC3)NC(=O)C2C1,10000
CHEMBL4290134,,278.36,0,3.89,3a,CC(C)(C)c1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1,10000
CHEMBL53738,,240.23,0,3.6,9,O=c1cc(-c2ccc(F)cc2)oc2ccccc12,10000
CHEMBL382430,,290.37,0,3.41,19,CN1Cc2c(c3c(c4c2c2ccccc2n4C)CCC3)C1=O,10000
CHEMBL4633637,,458.5,0,3.94,13; OM-1700,CCOc1ccc(-c2nnc([C@H]3C[C@H](NC(=O)c4ccccn4)C3)n2-c2ccccc2F)nc1,10000
CHEMBL3238252,,269.31,0,1.79,12,Cc1cc(NCCc2ccc(O)cc2)c2nncn2n1,10000
CHEMBL3238252,,269.31,0,1.79,27,Cc1cc(NCCc2ccc(O)cc2)c2nncn2n1,10000
CHEMBL4633637,,458.5,0,3.94,1; OM-1700,CCOc1ccc(-c2nnc([C@H]3C[C@H](NC(=O)c4ccccn4)C3)n2-c2ccccc2F)nc1,10000
CHEMBL5090849,,509.55,1,4.49,24; OM-153,CCOc1ccc(-c2nnc([C@H]3C[C@H](NC(=O)c4cccc5nccnc45)C3)n2-c2ccccc2F)nc1,10000
CHEMBL1164165,,267.24,0,2.5,13g,O=c1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12,10000
CHEMBL3828579,,385.42,0,4.02,38,O=C(NCc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1)OCc1ccccc1,10000
CHEMBL3098936,,286.72,0,3.25,20d,COc1cccc2c(=O)[nH]c(-c3ccc(Cl)cc3)nc12,10000
CHEMBL2381633,,253.28,0,3.64,11,Cc1cc(=O)[nH]c2cc(-c3ccccc3F)ccc12,10000
CHEMBL3291325,,338.41,0,1.32,27a,CN1CCN(C(=O)c2cc3c(n2C)-c2ccccc2C(=O)NC3)CC1,10000
CHEMBL3986246,,440.5,0,1.06,BDBM191198,COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,10000
CHEMBL2381958,,437.5,1,5.96,18,CC1(C)OC(=O)N(c2ccc(C(=O)Nc3cccc4cccnc34)cc2)[C@H]1c1ccccc1,10000
CHEMBL4095003,,468.91,0,4.01,1; OD336,N#Cc1ccc2c(c1)[nH]c(=O)n2[C@H]1C[C@H](c2nnc(-c3ccncn3)n2-c2ccccc2Cl)C1,10000
CHEMBL126871,,252.27,0,3.01,20a,COc1cccc2c(O)nc(-c3ccccc3)nc12,10000
CHEMBL125154,,297.27,0,2.92,20g,COc1cccc2c(O)nc(-c3ccc([N+](=O)[O-])cc3)nc12,10000
CHEMBL2323538,,420.4,0,0.98,13,O=C1NCC2c3c(cccc31)CCN2CC(=O)N1CCn2c(nnc2C(F)(F)F)C1,10000
CHEMBL3291316,,445.48,0,2.89,17f,Cn1c(C(=O)N2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc2[nH]c(=O)c3ccccc3c21,10000
CHEMBL3291328,,352.44,0,1.71,27d,CN1CCCN(C(=O)c2cc3c(n2C)-c2ccccc2C(=O)NC3)CC1,10000
CHEMBL3290480,,394.43,0,2.11,62,NC(=O)c1cccc2c1O/C(=C\c1cccc(OCCN3CCOCC3)c1)C2=O,10000
CHEMBL3605999,,428.33,0,3.17,13j,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccccc3Br)CC1)C2,10000
CHEMBL5190651,,271.32,0,1.47,5,O=C(Nc1cccc2c(=O)[nH]ccc12)[C@H]1CCCNC1,10000
CHEMBL136356,HELENINE,232.32,0,3.24,6; ATL,C=C1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@H](C)C3=C[C@H]12,10000
CHEMBL2419697,,428.46,0,1.19,34,O=C(CN1CCC(C(=O)c2ccc(F)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,10400
CHEMBL2419697,,428.46,0,1.19,BDBM50439800,O=C(CN1CCC(C(=O)c2ccc(F)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,10400
CHEMBL3290455,,177.2,0,1.11,rac-13a,CC1Cc2cccc(C(N)=O)c2O1,10440
CHEMBL3414769,,244.25,0,1,"17, ME0382",CC1=C(C)C(=O)N(c2cccc(C(N)=O)c2)C1=O,10471.29
CHEMBL2419889,,312.32,0,3.49,3,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1SCCC2,10500
CHEMBL3414769,,244.25,0,1,"17, ME0382",CC1=C(C)C(=O)N(c2cccc(C(N)=O)c2)C1=O,10500
CHEMBL3593804,,491.55,1,6.44,7d,CC(=O)Nc1ccccc1COc1ccc(-c2ccc(-c3nc4c(C(=O)O)cc(C)cc4[nH]3)cc2)cc1,10630
CHEMBL1767048,,332.28,0,3.8,15d,O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccc(C(F)(F)F)cc1,10700
CHEMBL127336,,302.42,0,2.62,DPQ,O=C1NCCc2c(OCCCCN3CCCCC3)cccc21,10820
CHEMBL1949844,,180.59,0,1.58,5,O=c1[nH]cnc2ccc(Cl)cc12,10980
CHEMBL1767063,,215.21,0,1.63,26,O=C(O)/C=C/c1cccc2c(=O)[nH]ccc12,11000
CHEMBL81977,3-AMINOBENZAMIDE,136.15,0,0.37,3-AB,NC(=O)c1cccc(N)c1,11000
CHEMBL2419891,,294.28,0,3.33,5,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CCCC2,11200
CHEMBL1767051,,298.73,0,3.43,15f,O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccc(Cl)cc1,11200
CHEMBL81977,3-AMINOBENZAMIDE,136.15,0,0.37,3-AB,NC(=O)c1cccc(N)c1,11200
CHEMBL2322613,,441.46,0,4.05,52,CN(C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)C1CC(=O)c2ccccc21,11230
CHEMBL3617770,,348.41,0,2.72,3,CC(C)NCc1ccc(-c2[nH]c3cccc4c3c2C(=O)NNC4=O)cc1,11292
CHEMBL124706,PHTHALAZINONE,146.15,0,1.34,44,Oc1nncc2ccccc12,12000
CHEMBL3290468,,265.27,0,2.4,50,NC(=O)c1cccc2c1O/C(=C\c1ccccc1)C2=O,12020
CHEMBL594679,,314.14,0,3.09,10,O=c1[nH]c2c(nc3ccc(Br)cn32)c2ccccc12,12090
CHEMBL448447,,282.37,0,2.3,8,CCOC(=O)CCC(=O)Nc1nc2c(s1)CCCC2,12399
CHEMBL1767062,,189.17,0,1.23,24,O=C(O)c1cccc2c(=O)[nH]ccc12,13000
CHEMBL1949864,,188.23,0,1.85,29,Cc1cc(C)c2nc(C)[nH]c(=O)c2c1,13210
CHEMBL1767049,,278.31,0,3.09,15b,Cc1ccc(C(=O)Nc2cccc3c(=O)[nH]ccc23)cc1,13400
CHEMBL3606007,,350.42,0,1.8,13r,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3cccnc3)CC1)C2,13400
CHEMBL1767054,,264.28,0,2.78,15a,O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccccc1,13900
CHEMBL4069154,,348.43,0,4.32,5g,Cc1ccc(Cn2cc(/C=C3\SC(=O)NC3=O)c3ccccc32)cc1,13950
CHEMBL107738,,196.21,0,2.49,13,Oc1nc2ccccc2c2cccnc12,14000
CHEMBL1891423,,152.18,0,1.4,29,Oc1ncnc2ccsc12,14000
CHEMBL297200,,454.55,1,5.2,11a3,O=S(=O)(NCC(c1ccccc1)c1ccccc1)c1ccc2nc(O)c3ccccc3c2c1,14000
CHEMBL3955426,,532.64,1,2.58,BDBM191209,CC#CCOc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,14700
CHEMBL594453,,269.69,0,2.98,9,O=c1[nH]c2c(nc3ccc(Cl)cn32)c2ccccc12,14850
CHEMBL450259,,248.28,0,3,17a,NC(=O)c1cccc2cc(-c3ccccc3)cnc12,15000
CHEMBL4471983,,506.94,2,5.88,Naphthacemycin E,COc1cc(O)cc(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(cc(O)c(Cl)c1O)C3(C)C,15400
CHEMBL266540,QUINAZOLINONE,146.15,0,0.92,7,O=c1[nH]cnc2ccccc12,15800
CHEMBL3593986,,370.41,0,3.95,10h,CC(=O)Nc1ccc(-c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)cc1,16000
CHEMBL3290467,,177.16,0,0.36,36,NC(=O)c1cccc2c1OCC2=O,16200
CHEMBL3961412,,492.62,0,2.99,BDBM191146,COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)CCCC4)CC3CC3)CC2)cc1,16400
CHEMBL3941919,,470.96,0,2.19,BDBM185801,O=C(c1ccc(Cl)cc1)C1CCN(C2CCN(Cc3nc4c(c(=O)[nH]3)COCC4)C2=O)CC1,16600
CHEMBL1767061,,278.31,0,3.09,22,Cc1cc2c(NC(=O)c3ccccc3)cccc2c(=O)[nH]1,16600
CHEMBL3939009,,452.51,0,0.99,BDBM191222,O=C(CN1CCC(C(=O)c2ccc3c(c2)CCO3)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,16700
CHEMBL123978,,151.17,0,0.79,10,COc1cccc(C(N)=O)c1,17000
CHEMBL3616846,,221.28,0,0.93,155,NCc1nc2sc3c(c2c(=O)[nH]1)CCC3,17000
CHEMBL3593983,,425.49,0,3.94,10d,Cc1cc(C(N)=O)c2nc(-c3ccc(-c4ccc(C(=O)N5CCCC5)nc4)cc3)[nH]c2c1,17000
CHEMBL3967549,,454.53,0,1.37,BDBM191224,COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1C,17100
CHEMBL5202020,,598.66,1,4.18,D3,COc1ccc(C(=O)C(=O)c2c(-c3ccc(OC)cc3)nc(NC(=O)CN3CCc4cc(OC)c(OC)cc4C3)n2C)cc1,17460
CHEMBL3932754,,424.5,0,1.48,BDBM191149,COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)CCC4)CC2)cc1,17900
CHEMBL1767050,,282.27,0,2.92,15e,O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccc(F)cc1,18000
CHEMBL4449082,,510.61,1,2.42,41g; RK-582,C[C@@H]1CN(c2cc(F)c3c(c2)N(C)C(=O)C32CCN(c3nc4c(c(=O)[nH]3)CCCN4C)CC2)C[C@H](C)O1,18187
CHEMBL4449082,,510.61,1,2.42,8; RK-582,C[C@@H]1CN(c2cc(F)c3c(c2)N(C)C(=O)C32CCN(c3nc4c(c(=O)[nH]3)CCCN4C)CC2)C[C@H](C)O1,18187
CHEMBL2419711,,403.51,0,4.15,19,O=C(CCc1ccccc1)N(Cc1nc2ccccc2c(=O)[nH]1)Cc1cccs1,18200
CHEMBL4532631,,472.49,1,5.22,Naphthacemycin D,COc1cc(O)cc(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(O)cc(O)cc1C3(C)C,18310
CHEMBL562310,,409.45,0,3.8,"2, IWR-1",O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,18700
CHEMBL562310,,409.45,0,3.8,29; IWR-1,O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,18750
CHEMBL1949854,,164.14,0,1.06,17,O=c1[nH]cnc2c(F)cccc12,18770
CHEMBL2425813,,343.24,0,3.26,33,O=C(CCc1ccc(Cl)cc1Cl)Nc1nnc2n1CCS2,19000
CHEMBL2419890,,300.31,0,2.31,4,O=C1NC(c2ccc(C(F)(F)F)cc2)=NC2CSCC12,19000
CHEMBL1552719,,456.53,0,4.99,"3, JW74",COc1ccc(-n2c(SCc3nc(-c4ccc(C)cc4)no3)nnc2-c2ccncc2)cc1,19000
CHEMBL2419696,,443.91,0,3.68,33,COc1cc(Cl)c(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3931845,,424.5,0,1.78,BDBM185813,COc1ccc(C(=O)C2CCN(C3CCN(Cc4ncc(C)c(=O)[nH]4)C3=O)CC2)cc1,19000
CHEMBL3940683,,498.58,0,1.42,BDBM191185,COCCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(OC)cc2)CC1,19000
CHEMBL2419701,,484.57,0,2.56,38,CC(C)CN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL2419700,,519.58,1,2.5,37,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2ccccn2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000
CHEMBL3964994,,484.58,0,1.53,BDBM185828,COc1ccc(C(=O)C2CCN([C@@H]3CCN(CC(=O)Nc4nnc5n4CCS5)C3=O)CC2)cc1,19000
CHEMBL2425810,,343.24,0,3.26,30,O=C(CCc1c(Cl)cccc1Cl)Nc1nnc2n1CCS2,19000
CHEMBL2425812,,343.24,0,3.26,32,O=C(CCc1cccc(Cl)c1Cl)Nc1nnc2n1CCS2,19000
CHEMBL3940284,,496.58,0,2.7,BDBM191173,C[C@@H](C1CC1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3941313,,510.49,1,2.47,BDBM191179,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC(F)(F)F)CC1,19000
CHEMBL2419699,,518.59,1,3.11,36,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2ccccc2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000
CHEMBL3945237,,464.53,0,1.36,BDBM185798,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5c(cnn5C)c(=O)[nH]4)C3=O)CC2)cc1,19000
CHEMBL3897864,,484.58,0,1.53,BDBM185820,COc1ccc(C(=O)C2CCN(C3CCN(CC(=O)Nc4nnc5n4CCS5)C3=O)CC2)cc1,19000
CHEMBL4111286,,460.53,0,2.63,BDBM185819,COc1ccc(C(=O)C2CCN([C@@H]3CCN(Cc4nc5ccccc(=O)c5[nH]4)C3=O)CC2)cc1,19000
CHEMBL123572,,135.17,0,1.09,13,Cc1cccc(C(N)=O)c1,19000
CHEMBL3956490,,575.67,1,3.72,BDBM191154,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2nc3ccccc3s2)CC1,19000
CHEMBL3909379,,438.53,0,2.09,BDBM185814,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc(C)c(C)c(=O)[nH]4)C3=O)CC2)cc1,19000
CHEMBL4110589,,532.62,1,3.67,BDBM191143,C[C@H](c1ccccc1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3892864,,512.58,1,2.08,BDBM191162,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)C[C@@H]2CCCO2)CC1,19000
CHEMBL3987175,,568.6,1,3.94,BDBM191169,CC(c1ccc(F)cc1F)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3900374,,438.53,0,2.04,BDBM185812,CCc1cc(=O)[nH]c(CN2CCC(N3CCC(C(=O)c4ccc(OC)cc4)CC3)C2=O)n1,19000
CHEMBL2419698,,524.62,1,3.17,BDBM50439799,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2cccs2)CC1,19000
CHEMBL3937250,,536.58,1,3.24,BDBM191156,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2cccc(F)c2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000
CHEMBL2419700,,519.58,1,2.5,BDBM50439797,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2ccccn2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000
CHEMBL3945618,,536.58,1,3.24,BDBM191170,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2ccccc2F)CC1,19000
CHEMBL1898239,,409.47,0,3.94,24,COc1ccc(-c2noc(CSc3nnc(C)n3-c3ccc(OC)cc3)n2)cc1,19000
CHEMBL3919581,,532.62,1,3.67,BDBM191159,C[C@@H](c1ccccc1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3975140,,558.5,1,2.93,BDBM191202,O=C(c1ccc(OC(F)(F)F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC(F)F)CC1,19000
CHEMBL2419702,,470.55,0,2.32,39,CCCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL2419706,,494.59,0,2.18,"43, NVP-TNKS656",COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,19000
CHEMBL2419893,,296.25,0,2.53,7,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1COCC2,19000
CHEMBL2419706,,494.59,0,2.18,BDBM50439791,COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,19000
CHEMBL3901978,,412.49,0,1.61,BDBM191150,COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc(C)c(C)c(=O)[nH]3)CC2)cc1,19000
CHEMBL2419703,,456.52,0,1.93,40,CCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3914416,,536.58,1,3.24,BDBM191152,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2ccc(F)cc2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000
CHEMBL3946798,,504.53,1,2.04,BDBM191204,COc1cccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC(F)F)CC2)c1,19000
